"hotel_id","property_name","neighborhood","category","total_rooms","month","days_in_month","avg_adr","occupancy_pct","avg_revpar","total_rooms_sold","gross_revenue"
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2024-11-01",30,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2024-12-01",31,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2025-01-01",31,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2025-02-01",28,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2025-03-01",31,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2025-04-01",30,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2025-05-01",31,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2025-06-01",30,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2025-07-01",31,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2025-08-01",31,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2025-09-01",30,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2025-10-01",30,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2025-11-01",30,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2025-12-01",31,0.00,,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2026-01-01",31,0.00,0.0,NaN,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2026-02-01",28,0.00,0.0,NaN,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2026-03-01",31,0.00,0.0,NaN,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2026-04-01",30,0.00,0.0,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2026-05-01",31,0.00,0.0,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2026-06-01",30,0.00,0.0,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2026-07-01",31,0.00,0.0,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2026-08-01",31,0.00,0.0,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2026-09-01",30,0.00,0.0,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2026-10-01",30,0.00,0.0,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2026-11-01",30,0.00,0.0,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2026-12-01",31,0.00,0.0,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2027-01-01",31,0.00,0.0,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2027-02-01",28,0.00,0.0,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
318329,"Mason & Fifth, Belsize Park","Belsize Park","Upper Midscale",,"2027-04-01",1,0.00,0.0,0.00,0.00,0.00
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2024-03-01",1,0.00,0.0,0.00,0.00,0.00
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2024-04-01",30,0.00,0.0,0.00,0.00,0.00
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2024-05-01",31,0.00,0.0,0.00,0.00,0.00
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2024-06-01",30,0.00,0.0,0.00,0.00,0.00
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2024-07-01",31,0.00,0.0,0.00,0.00,0.00
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2024-08-01",31,0.00,0.0,0.00,0.00,0.00
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2024-09-01",30,0.00,0.0,0.00,0.00,0.00
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2024-10-01",31,0.00,0.0,0.00,0.00,0.00
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2024-11-01",30,120.06,44.1,74.15,172.00,28919.56
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2024-12-01",31,179.05,64.5,118.59,260.00,47791.22
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2025-01-01",31,128.84,50.4,66.35,203.00,26739.66
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2025-02-01",28,135.24,65.4,90.06,238.00,32780.45
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2025-03-01",31,143.16,79.9,115.07,322.00,46373.54
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2025-04-01",30,166.65,77.7,130.21,303.00,50780.21
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2025-05-01",31,171.13,76.4,132.17,308.00,53262.71
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2025-06-01",30,202.54,81.8,167.30,319.00,65246.32
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2025-07-01",31,203.40,87.6,178.96,353.00,72122.83
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2025-08-01",31,161.18,88.3,142.65,356.00,57487.28
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2025-09-01",30,176.65,85.6,151.69,334.00,59159.20
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2025-10-01",31,175.63,93.1,162.95,375.00,65669.35
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2025-11-01",30,158.52,87.2,139.54,340.00,54420.14
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2025-12-01",31,176.71,84.4,148.98,340.00,60036.95
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2026-01-01",31,113.70,57.6,66.54,232.00,26817.60
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2026-02-01",28,111.61,76.4,85.54,278.00,31135.25
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2026-03-01",31,106.64,86.8,93.38,350.00,37631.56
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2026-04-01",30,148.90,45.9,68.12,179.00,26695.86
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2026-05-01",31,199.46,16.9,33.45,68.00,13868.51
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2026-06-01",30,157.74,15.6,29.99,61.00,11856.49
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2026-07-01",31,106.59,10.9,21.57,44.00,8693.06
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2026-08-01",31,122.90,8.9,19.15,36.00,7715.52
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2026-09-01",30,28.31,1.0,2.18,4.00,849.30
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2026-10-01",31,19.82,1.2,1.87,5.00,753.56
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2026-11-01",30,5.20,0.3,0.40,1.00,156.00
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2026-12-01",31,0.00,0.0,0.00,0.00,0.00
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2027-01-01",31,17.13,2.0,2.10,8.00,846.00
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2027-02-01",28,18.64,1.6,1.43,6.00,522.00
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2027-03-01",31,0.00,0.0,0.00,0.00,0.00
316843,"Notting Hill House Hotel","Notting Hill","Upper Midscale",13,"2027-04-01",2,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2024-03-01",1,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2024-04-01",30,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2024-05-01",31,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2024-06-01",30,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2024-07-01",31,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2024-08-01",31,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2024-09-01",30,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2024-10-01",31,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2024-11-01",30,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2024-12-01",31,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2025-01-01",31,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2025-02-01",28,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2025-03-01",31,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2025-04-01",30,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2025-05-01",31,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2025-06-01",30,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2025-07-01",31,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2025-08-01",31,0.00,0.0,0.00,0.00,0.00
318326,"Park Hotel","Gants Hill","Midscale",125,"2025-09-01",30,0.00,0.0,0.00,0.00,0.00
